URL,Snippet
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/3328/end/3363,"covid-19 pandemic. the united states recording more than 185000 new cases just today, the highest one day total since the pandemic broke out. and now just a week away from thanksgiving, the cdc advising americans no at to travel this holiday, instead to spend turkey"
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/3360/end/3395,"so keep a distance of six feet, wear masks indoors, celebrate outdoors if possible. i want you to listen to the advice of dr. anthony fauci, what we just dwagave to chris. you take a look at your"
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/3375/end/3410,"family and say, do i have a person there who's an elderly person, a person with an understood lying medical condition that might put them at an increased risk if they get infected? do i want to take that risk"
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/3409/end/3444,and the numbers don't lie. more than 252000 americans have died from the virus. we have a record number of hospitalizations due covid-19. more than 79000 people.
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/1309/end/1344,"out against these lies. we'll see if more join them. vice president mike pence showing no profile in courage, answering in questions following a coronavirus task force briefing today. thank you all."
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/2300/end/2335,"in a word they're saying don't, all right? if you need convincing, stay with us. cnn goes inside texas hospitals at capacity with coronavirus patients. please not another one. you know? it's a prayer. it's inevitable and we know it's"
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/2596/end/2631,"chevrolet. making life's journey, just better. so, we have some breaking news for you and it's on the covid-19 pandemic. the united states recording more than 185000 new cases today. the highest one-day total since"
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/2642/end/2677,responsible decision. are you worried that virus fatigue wins and thanksgiving turns into a massive superspreader? i really am. we're sitting there looking at people who have had plans for
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/2704/end/2739,"of university haves right now is many have chosen not to come back after thanksgiving, so they're going to take whatever the infection rate was in the college community and send it back to wherever those students"
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/2717/end/2752,"came from. i'm looking at a lot of universities in massachusetts, mine included, that are really encouraging students to get tested early before they head back and get another test just before they head back and then"
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/2767/end/2802,more and more people that are there. i am really concerned that traveling over thanksgiving -- i heard one of my colleagues say covid flights. and it made my cringe to even think that's what was happening.
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/2798/end/2833,"i appreciate it. thank you. officials and experts warning, don't gather, wash your hands, wear a mask, and what you'll see next tells you why. cnn goes inside texas hospitals at capacity caring for coronavirus patients. stay with us."
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/2798/end/2833,"i appreciate it. thank you. officials and experts warning, don't gather, wash your hands, wear a mask, and what you'll see next tells you why. cnn goes inside texas hospitals at capacity caring for coronavirus patients. stay with us."
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/3012/end/3047,"swelling, difficulty breathing. .or swallowing. stop taking and seek medical help right away. tell your doctor. .right away if you have red color in urine,. .or pain while you urinate,. .or a genital area infection, since a rare but. .serious genital infection may be life-threatening. do not take farxiga if you have severe kidney problems."
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/3110/end/3145,"texas has only seen in its nightmares. the icu at odessa regional medical center in odessa, texas, is at its capacity with covid-19 patients. even with this hospital, at maximum capacity, they are still trying to find places to put"
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/3094/end/3129,"ravaged by the covid-19 pandemic. more than 12000 new cases reported, today. and many hospitals in texas are overwhelmed by the exploding number of covid patients they are treating. more, now, from cnn he's omar jimenez. it's a reality this part of"
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/3144/end/3179,"we lost about ten patients last week and one of them had been on a ventilator for about a month. the ones that are here now, on average, have been on the ventilator for about a week or so. there was only a few times in the summer, where we were really"
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/3125/end/3160,"covid-19 patients. all of the beds that you see in this section, kurtencurtained o the moment, did not exist before the pandemic. now, it's filled to its absolute capacity, while patients here, literally, are fighting for their lives."
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/3159/end/3194,"pushed to the extreme. but now, for the last few weeks, we're busting out of the seams. reporter: but she and everyone else remain at war with the virus, even as some patients begin to take a turn for the worse. when you first have to make"
https://archive.org/details/CNNW_20201120_040000_CNN_Tonight_with_Don_Lemon#start/3204/end/3239,"because this is really serious, he says. this virus is not for people to be playing with. it's very dangerous. it attacks your entire body. i'm living it, he says. and it's become life for so many in this part of the state."
