,url,snippet,doc_cluster
303,https://archive.org/details/RT_20201120_203000_SophieCo._Visionaries#start/407/end/442,"winer world's climate change researchers and policymakers need to be alarmist on as issue. i mean, what has anyone stand to gain from staring panic? so i think there's a lot of things that cause it. let me take one example,",0
304,https://archive.org/details/RT_20201120_203000_SophieCo._Visionaries#start/534/end/569,"many fewer people actually being quite right. but the real question is where it stands today from the panic. so media loves bad news. media is dense just simply, you know, if you, if you wrote a story that says, well,",0
305,https://archive.org/details/RT_20201120_203000_SophieCo._Visionaries#start/693/end/728,"a problem. my point is to say we need to spend resources so that we fix this problem smartly, not incompetently and very, very expensive, which yet i also like i, it's hard to argue with your point about the fact that the panic usually leads nowhere or any results in bad decisions in your opinion,",0
306,https://archive.org/details/RT_20201120_203000_SophieCo._Visionaries#start/1505/end/1540,"alternative is much cheaper. not by telling everyone. i'm sorry you have to do with much less, much more expensive energy. but it's not going to win over most people in the long run. yet turning a colored related lockdowns to world has seen an unprecedented stropping of carbon",0
307,https://archive.org/details/RT_20201120_203000_SophieCo._Visionaries#start/1718/end/1753,"in a world transformed what will make you feel safe? isolation, community? are you going the right way or are you being direct? what is true?",6
308,https://archive.org/details/DW_20201120_024500_REV#start/760/end/795,"they're constantly growing. living costs are rising. they're becoming more densely populated, and now cities are pulsing to the beat of corona. they've become breeding grounds for the virus. is it the end of the world?",1
309,https://archive.org/details/DW_20201120_024500_REV#start/794/end/829,"international perspective, some awesome researches or opposing see if we can breakthroughs in efforts to develop a vaccine against covert 19 could this be the beginning of the end for the coronavirus nightmare, and who showed the will profit 1st find out to the point short for the bottom of",8
310,https://archive.org/details/DW_20201120_024500_REV#start/939/end/974,"is deadlocked over nearly 2 trillion euros. the dispute is over the globe's long term budget and recovery funding to help member states through the coronavirus pandemic in a showdown, hungry and polish, refused to budge out of plans to make their money conditional on respecting the,",3
311,https://archive.org/details/DW_20201120_024500_REV#start/978/end/1013,"coronavirus numbers is still flock to higher authorities say, and we've made a few stops, work to delimit stop. hospitals are asking for health workers to bring into the profession and help fill the gaps you want. this is a story shortly. thank",1
312,https://archive.org/details/DW_20201120_024500_REV#start/1004/end/1039,"you for joining me. a you leaders have not managed to end a dispute that is stalling its long term budget and the release of emergency coronavirus funding. now the diplomatic route is of a poland and hungary, which are unhappy about plans that would allow the e.u.",3
313,https://archive.org/details/DW_20201120_024500_REV#start/1125/end/1160,"not an easy problem. i grant you that it's a very serious problem that we have to solve on the table is the e.u. budget of 1.8 trillion euros for the next 7 years, including 750000000000 euros of coronavirus,",3
314,https://archive.org/details/DW_20201120_024500_REV#start/1196/end/1231,"united states' top public health agency. the cdc has urged americans not to travel for thanksgiving, all spend it with people outside of their own household. with 19 cases, us guy rocketing in the u.s. and officials are concerned. the coronavirus could spread even more rapidly between,",1
